d1,hosp_first_dose_after_14_days,hosp_first_dose_within_14_days,hosp_second_dose_after_14_days,hosp_second_dose_within_14_days,hosp_third_dose_after_14_days,hosp_third_dose_within_14_days,hosp_unvaccinated,icu_second_dose_after_14_days,icu_third_dose_after_14_days,icu_third_dose_within_14_days,icu_unvaccinated,vax_dose_1,vax_dose_2,vax_dose_3,vax_dose_4,hosp_0,hosp_1,hosp_2,hosp_3,icu_0,icu_1,icu_2,icu_3,vax_1_acc,vax_2_acc,vax_3_acc,vax_4_acc,vax_just_1,vax_just_2,vax_just_34,vax_just_0,risk_vax_hosp_0,risk_vax_hosp_1,risk_vax_hosp_2,risk_vax_hosp_3,risk_vax_icu_0,risk_vax_icu_1,risk_vax_icu_2,risk_vax_icu_3,eff_hosp_1,eff_hosp_2,eff_hosp_3,eff_icu_1,eff_icu_2,eff_icu_3,one
2022-04-21,37.0,3.0,288.0,3.0,576.0,17.0,247.0,15.0,17.0,0.0,14.0,273,462,1354,4936,247.0,40.0,291.0,593.0,14.0,0,15.0,17.0,3557375,3376139,1648543,69602,181236,1727596,1648543,862664,0.028632236884812628,0.022070670286256592,0.01684421589306759,0.035971157561555875,0.0016228798234306752,0.0,0.0008682585511890512,0.001031213623181197,0.7708329033126824,0.588295492274383,1.256316707153119,0.0,0.5350109962878227,0.6354220493057029,1
2022-04-22,38.0,2.0,288.0,3.0,585.0,17.0,258.0,13.0,17.0,0.0,15.0,344,540,1544,4720,258.0,40.0,291.0,602.0,15.0,0,13.0,17.0,3557719,3376679,1650087,74322,181040,1726592,1650087,862320,0.029919287503478983,0.02209456473707468,0.016854010675365114,0.03648292483972058,0.0017394934595045923,0.0,0.0007529283119578916,0.0010302487080984216,0.7384722893052031,0.5633159102938312,1.219378129759219,0.0,0.43284342797835273,0.5922693773116205,1
2022-04-23,36.0,3.0,290.0,2.0,571.0,16.0,248.0,12.0,18.0,0.0,17.0,271,513,1181,1740,248.0,39.0,292.0,587.0,17.0,0,12.0,18.0,3557990,3377192,1651268,76062,180798,1725924,1651268,862049,0.0287686662823111,0.021571035077821658,0.016918473814605973,0.03554843913889205,0.001972045672577777,0.0,0.0006952797458057249,0.001090071387563981,0.7498100491048824,0.5880868319922283,1.2356651778726917,0.0,0.352567770348282,0.552761735045966,1
2022-04-24,37.0,3.0,302.0,2.0,594.0,17.0,245.0,13.0,15.0,0.0,18.0,172,209,532,457,245.0,40.0,304.0,611.0,18.0,0,13.0,15.0,3558162,3377401,1651800,76519,180761,1725601,1651800,861877,0.028426329975158867,0.022128667135056786,0.017617050523266967,0.0369899503571861,0.002088465059399427,0.0,0.0007533607131660216,0.0009081002542680711,0.7784567038514832,0.619744108320072,1.3012566303673667,0.0,0.360724595211884,0.4348170682487791,1
2022-04-25,38.0,3.0,321.0,2.0,614.0,17.0,247.0,12.0,21.0,0.0,18.0,238,296,1213,4377,247.0,41.0,323.0,631.0,18.0,0,12.0,21.0,3558400,3377697,1653013,80896,180703,1724684,1653013,861639,0.02866629760259227,0.022689163987316203,0.01872806844616173,0.03817271854486323,0.0020890419305532827,0.0,0.0006957796326747392,0.0012704074317624846,0.7914926546100058,0.6533131242057629,1.3316236046266157,0.0,0.3330615927323498,0.6081292161646642,1
2022-04-26,37.0,3.0,315.0,2.0,618.0,19.0,252.0,12.0,22.0,0.0,17.0,189,287,1109,4129,252.0,40.0,317.0,637.0,17.0,0,12.0,22.0,3558589,3377984,1654122,85025,180605,1723862,1654122,861450,0.02925300365662546,0.02214778106918413,0.01838894296643235,0.03850985598402052,0.001973416913343781,0.0,0.0006961114056693634,0.0013300107247228438,0.7571113492876456,0.628617258667982,1.3164410887870823,0.0,0.3527442178905136,0.6739633757720551,1
2022-04-27,37.0,3.0,308.0,2.0,615.0,18.0,257.0,15.0,19.0,0.0,17.0,253,360,1044,4503,257.0,40.0,310.0,633.0,17.0,0,15.0,19.0,3558842,3378344,1655166,89528,180498,1723178,1655166,861197,0.02984218477305425,0.022160910370198007,0.017990016121375737,0.03824389819510551,0.0019739966581397753,0.0,0.0008704846510343098,0.0011479211148609867,0.7426034835830121,0.6028384402210281,1.2815381476237462,0.0,0.44097574706870263,0.5815213060911395,1
2022-04-28,38.0,3.0,308.0,2.0,604.0,16.0,246.0,14.0,16.0,0.0,18.0,239,370,1081,4235,246.0,41.0,310.0,620.0,18.0,0,14.0,16.0,3559081,3378714,1656247,93763,180367,1722467,1656247,860958,0.028572822367641627,0.022731430915854896,0.017997442040979597,0.03743403006918654,0.002090694319583534,0.0,0.0008127877050764978,0.0009660394856564269,0.7955612722948211,0.629879744094216,1.310127140662874,0.0,0.3887644872151396,0.46206634638432553,1
2022-04-29,34.0,3.0,315.0,2.0,596.0,17.0,241.0,13.0,15.0,0.0,18.0,319,548,1369,3489,241.0,37.0,317.0,613.0,18.0,0,13.0,15.0,3559400,3379262,1657616,97252,180138,1721646,1657616,860639,0.028002449342871983,0.020539808369139215,0.018412612116544283,0.03698082064844934,0.002091469245525708,0.0,0.000755091348627999,0.0009049140452312236,0.7335004205397346,0.6575357709282388,1.3206280706249292,0.0,0.36103392399547357,0.4326690660965306,1
2022-04-30,32.0,4.0,300.0,1.0,580.0,16.0,241.0,12.0,14.0,0.0,15.0,305,405,878,1135,241.0,36.0,301.0,596.0,15.0,0,12.0,14.0,3559705,3379667,1658494,98387,180038,1721173,1658494,860334,0.028012376588627205,0.019995778668947667,0.01748807354054473,0.03593621683286162,0.0017435089163045981,0.0,0.000697198945137996,0.0008441393215772864,0.7138194292684823,0.6242981021340669,1.28286926027731,0.0,0.39988263817756836,0.48416117272658205,1
2022-05-01,32.0,4.0,311.0,1.0,605.0,16.0,254.0,11.0,15.0,0.0,15.0,175,167,444,309,254.0,36.0,312.0,621.0,15.0,0,11.0,15.0,3559880,3379834,1658938,98696,180046,1720896,1658938,860159,0.029529424211105156,0.019994890194728013,0.01813009037152739,0.037433587029774465,0.001743863634514084,0.0,0.0006392019041243631,0.000904192923424504,0.6771175100396477,0.6139669450347491,1.2676707396040856,0.0,0.36654351376647204,0.5184997872132653,1
2022-05-02,33.0,4.0,323.0,1.0,638.0,17.0,263.0,10.0,18.0,0.0,17.0,201,285,939,3230,263.0,37.0,324.0,655.0,17.0,0,10.0,18.0,3560081,3380119,1659877,101926,179962,1720242,1659877,859958,0.030582888931785037,0.02055989597803981,0.018834559323630047,0.03946075522463412,0.0019768407294309723,0.0,0.0005813135593712977,0.0010844177008296396,0.6722679477370024,0.6158528504498194,1.290288674580453,0.0,0.29406190934695436,0.5485609865706207,1
2022-05-03,34.0,5.0,327.0,2.0,640.0,16.0,259.0,9.0,23.0,0.0,18.0,249,251,899,3592,259.0,39.0,329.0,656.0,18.0,0,9.0,23.0,3560330,3380370,1660776,105518,179960,1719594,1660776,859709,0.030126473027501165,0.021671482551678153,0.01913242311848029,0.03949960741243852,0.002093731716196992,0.0,0.0005233793558246889,0.0013848947720824481,0.719350138726667,0.635070129218748,1.3111261771791547,0.0,0.2499744125648264,0.6614480553401275,1
2022-05-04,36.0,5.0,321.0,2.0,620.0,17.0,249.0,8.0,21.0,0.0,17.0,265,274,937,3733,249.0,41.0,323.0,637.0,17.0,0,8.0,21.0,3560595,3380644,1661713,109251,179951,1718931,1661713,859444,0.02897221924872359,0.022783980083467166,0.018790748436091968,0.03833393612495058,0.001978023000916872,0.0,0.00046540553402085364,0.0012637561359873817,0.7864078304761187,0.6485781525666116,1.3231273654205633,0.0,0.23528823163589327,0.638898605022082,1
2022-05-05,34.0,5.0,313.0,1.0,625.0,16.0,252.0,8.0,18.0,0.0,16.0,223,384,904,3659,252.0,39.0,314.0,641.0,16.0,0,8.0,18.0,3560818,3381028,1662617,112910,179790,1718411,1662617,859221,0.029328892101100883,0.021691973969631236,0.018272694948996488,0.03855367772613897,0.0018621518794349765,0.0,0.000465546368127299,0.0010826305757730133,0.7396110938952587,0.6230271121734806,1.3145289495845576,0.0,0.2500045099804412,0.5813868287164151,1
2022-05-06,35.0,5.0,312.0,1.0,617.0,17.0,234.0,6.0,20.0,0.0,13.0,342,421,1046,3338,234.0,40.0,313.0,634.0,13.0,0,6.0,20.0,3561160,3381449,1663663,116248,179711,1717786,1663663,858879,0.027244815625949638,0.022257958611325963,0.018221128825127227,0.03810867946212665,0.0015136008681083132,0.0,0.0003492868145391801,0.0012021665445465818,0.8169612493220955,0.6687925172733524,1.3987497652885417,0.0,0.23076546921892038,0.7942427689335567,1
2022-05-07,35.0,5.0,308.0,1.0,592.0,16.0,218.0,6.0,19.0,0.0,10.0,252,378,710,1282,218.0,40.0,309.0,608.0,10.0,0,6.0,19.0,3561412,3381827,1664373,117530,179585,1717454,1664373,858627,0.025389371636345,0.02227357518723724,0.017991748250608168,0.03653027296164982,0.0011646500750616975,0.0,0.0003493543349632654,0.0011415710300515568,0.8772794973528418,0.7086330653749974,1.4388017744147936,0.0,0.2999650645665037,0.980183708820078,1
2022-05-08,37.0,5.0,313.0,1.0,605.0,15.0,226.0,8.0,16.0,0.0,10.0,112,165,283,381,226.0,42.0,314.0,620.0,10.0,0,8.0,16.0,3561524,3381992,1664656,117911,179532,1717336,1664656,858515,0.026324525488780042,0.02339415814450906,0.018284133099172206,0.037244932286310206,0.001164802012777878,0.0,0.00046583778596617087,0.0009611595428725214,0.8886829946651857,0.6945664835237092,1.4148377452115757,0.0,0.3999287268187472,0.8251698849492027,1
2022-05-09,39.0,5.0,317.0,1.0,622.0,15.0,232.0,8.0,18.0,0.0,9.0,236,250,775,4063,232.0,44.0,318.0,637.0,9.0,0,8.0,18.0,3561760,3382242,1665431,121974,179518,1716811,1665431,858279,0.02703083729183634,0.02451007698392362,0.018522714497984927,0.03824835733212604,0.00104861006735572,0.0,0.00046598023894301696,0.0010808013060883339,0.9067450156760767,0.6852438308886208,1.4149897363215433,0.0,0.4443789483330819,1.030698960209099,1
2022-05-10,36.0,4.0,302.0,0.0,625.0,15.0,235.0,8.0,20.0,0.0,10.0,245,281,763,4053,235.0,40.0,302.0,640.0,10.0,0,8.0,20.0,3562005,3382523,1666194,126027,179482,1716329,1666194,858034,0.027388192076304666,0.022286357406313725,0.017595694065648253,0.0384108933293482,0.0011654549819704115,0.0,0.0004661111010767749,0.0012003404165421313,0.8137213783305954,0.642455479230827,1.40246180625336,0.0,0.39993917250130945,1.0299328889673112,1
2022-05-11,33.0,5.0,296.0,0.0,620.0,15.0,225.0,6.0,17.0,0.0,9.0,278,338,855,4148,225.0,38.0,296.0,635.0,9.0,0,6.0,17.0,3562283,3382861,1667049,130175,179422,1715812,1667049,857756,0.026231235922570057,0.02117911961743822,0.017251307252775943,0.03809126186452828,0.001049249436902802,0.0,0.0003496886605292421,0.0010197660656645364,0.8074007522922371,0.6576627690627591,1.4521337071942362,0.0,0.3332750518899118,0.9719005126890558,1
2022-05-12,30.0,5.0,294.0,0.0,617.0,15.0,219.0,6.0,19.0,0.0,8.0,247,270,913,4135,219.0,35.0,294.0,632.0,8.0,0,6.0,19.0,3562530,3383131,1667962,134310,179399,1715169,1667962,857509,0.025539090551819278,0.019509584780294204,0.017141168013181208,0.037890551463402644,0.0009329348146783299,0.0,0.0003498197553710451,0.001139114680070649,0.7639107093774111,0.6711737827312788,1.4836296299009561,0.0,0.3749669857605869,1.2210013627408778,1
2022-05-13,32.0,4.0,281.0,0.0,603.0,14.0,220.0,8.0,21.0,0.0,8.0,289,367,885,3413,220.0,36.0,281.0,617.0,8.0,0,8.0,21.0,3562819,3383498,1668847,137723,179321,1714651,1668847,857220,0.025664356874547958,0.020075730115268153,0.016388174619791432,0.03697163370878217,0.0009332493408926529,0.0,0.0004665672489620337,0.0012583538215306736,0.782241698609553,0.6385577748898914,1.4405829021746477,0.0,0.4999384714440432,1.3483575786156552,1
2022-05-14,30.0,4.0,261.0,0.0,605.0,13.0,215.0,9.0,20.0,0.0,8.0,301,396,605,1126,215.0,34.0,261.0,618.0,8.0,0,9.0,20.0,3563120,3383894,1669452,138849,179226,1714442,1669452,856919,0.02508988597522053,0.01897046187495118,0.015223612114028938,0.03701813529229951,0.0009335771525663452,0.0,0.0005249521418630668,0.0011979979058996605,0.7560999636940134,0.6067629055414681,1.4754206268159071,0.0,0.5623018305664468,1.283233959407039,1
2022-05-15,30.0,4.0,269.0,0.0,611.0,13.0,211.0,10.0,19.0,1.0,10.0,102,132,329,591,211.0,34.0,269.0,624.0,10.0,0,10.0,20.0,3563222,3384026,1669781,139440,179196,1714245,1669781,856817,0.0246260286618963,0.018973637804415276,0.015692039352601293,0.037370170100150854,0.0011671103631230473,0.0,0.0005833471878290442,0.0011977618621843223,0.7704708731121176,0.6372135583875725,1.5175069684692395,0.0,0.49982178743411815,1.0262627254711845,1
2022-05-16,30.0,4.0,276.0,2.0,624.0,13.0,214.0,11.0,18.0,1.0,11.0,208,227,698,3024,214.0,34.0,278.0,637.0,11.0,0,11.0,19.0,3563430,3384253,1670479,142464,179177,1713774,1670479,856609,0.024982226430028173,0.018975649776478008,0.016221508787039596,0.038132775090258544,0.0012841331342537843,0.0,0.000641858261357682,0.001137398315094054,0.7595659990364041,0.649321982269028,1.5263961839855738,0.0,0.49983778491212966,0.8857323939040023,1
2022-05-17,34.0,4.0,276.0,1.0,628.0,12.0,216.0,11.0,16.0,1.0,10.0,233,297,709,3075,216.0,38.0,277.0,640.0,10.0,0,11.0,17.0,3563663,3384550,1671188,145539,179113,1713362,1671188,856376,0.025222565788859102,0.021215657154980375,0.0161670446759062,0.038296110311945755,0.0011677113791138472,0.0,0.0006420126044583691,0.001017240430161059,0.8411379449885866,0.6409754190450855,1.5183273039121692,0.0,0.5498041861556403,0.8711402906196072,1
2022-05-18,33.0,4.0,278.0,1.0,604.0,12.0,210.0,10.0,17.0,1.0,9.0,179,312,625,3424,210.0,37.0,279.0,616.0,9.0,0,10.0,18.0,3563842,3384862,1671813,148963,178980,1713049,1671813,856197,0.024527065616908258,0.020672700860431333,0.01628674953255861,0.03684622622266964,0.0010511599550103539,0.0,0.0005837544635325668,0.0010766754415715155,0.842852593266606,0.6640317185489565,1.5022680168176705,0.0,0.5553431337924368,1.02427364783023,1
2022-05-19,33.0,3.0,275.0,1.0,602.0,10.0,206.0,12.0,14.0,1.0,10.0,216,311,802,3326,206.0,36.0,276.0,612.0,10.0,0,12.0,15.0,3564058,3385173,1672615,152289,178885,1712558,1672615,855981,0.024065954734976594,0.020124661095116975,0.01611624248638586,0.03658941238719012,0.0011682502298532328,0.0,0.0007007061950602549,0.0008967993232154442,0.8362294916922002,0.6696697747446144,1.520380670126184,0.0,0.599791189553872,0.7676431814852791,1
2022-05-20,33.0,3.0,256.0,1.0,560.0,11.0,193.0,14.0,12.0,0.0,8.0,318,436,940,2712,193.0,36.0,257.0,571.0,8.0,0,14.0,12.0,3564376,3385609,1673555,155001,178767,1712054,1673555,855663,0.022555608925476502,0.020137944922720637,0.015011208758602242,0.034118986229911774,0.0009349475202270052,0.0,0.0008177312164219119,0.0007170364881942929,0.892813179606731,0.6655199958555373,1.5126608349453368,0.0,0.874627932296528,0.7669269907472416,1
2022-05-21,31.0,3.0,254.0,1.0,548.0,11.0,183.0,12.0,10.0,0.0,9.0,197,290,527,957,183.0,34.0,255.0,559.0,9.0,0,12.0,10.0,3564573,3385899,1674082,155958,178674,1711817,1674082,855466,0.021391849588411463,0.019029069702362962,0.014896452132441727,0.033391434828162536,0.0010520581764792522,0.0,0.0007010095121149048,0.0005973423046182923,0.8895476580328762,0.6963611103787647,1.5609419227709778,0.0,0.6663220036565435,0.5677844799584356,1
2022-05-22,31.0,3.0,256.0,1.0,549.0,13.0,180.0,10.0,12.0,0.0,8.0,93,166,270,357,180.0,34.0,257.0,562.0,8.0,0,10.0,12.0,3564666,3386065,1674352,156315,178601,1711713,1674352,855373,0.02104345121952645,0.019036847498054323,0.015014199226155317,0.033565224038911774,0.0009352644986456201,0.0,0.0005842100866208296,0.0007166951752080805,0.9046447419418456,0.7134855908152308,1.5950436878797825,0.0,0.6246469180288986,0.7663021276290768,1
2022-05-23,34.0,3.0,257.0,1.0,559.0,14.0,180.0,9.0,12.0,0.0,9.0,79,151,269,420,180.0,37.0,258.0,573.0,9.0,0,9.0,12.0,3564745,3386216,1674621,156735,178529,1711595,1674621,855294,0.021045394916835616,0.020724924241999898,0.01507365936451088,0.03421669739003631,0.0010522697458417807,0.0,0.0005258253266689842,0.0007165800500531165,0.9847724085909477,0.7162450229172204,1.625851998750762,0.0,0.4997058299422469,0.6809851303668113,1
2022-05-24,36.0,3.0,258.0,1.0,566.0,14.0,187.0,9.0,13.0,0.0,8.0,211,326,628,2783,187.0,39.0,259.0,580.0,8.0,0,9.0,13.0,3564956,3386542,1675249,159518,178414,1711293,1675249,855083,0.02186922205212827,0.02185927113343123,0.015134754831580565,0.034621718920590315,0.0009355816920696587,0.0,0.0005259181215607146,0.0007760040447718519,0.9995449806731432,0.6920573029760645,1.583125309078884,0.0,0.5621295564231257,0.8294348332695618,1
2022-05-25,34.0,3.0,251.0,1.0,559.0,13.0,182.0,7.0,12.0,0.0,6.0,274,296,635,2714,182.0,37.0,252.0,572.0,6.0,0,7.0,12.0,3565230,3386838,1675884,162232,178392,1710954,1675884,854809,0.02129130601105042,0.020740840396430333,0.014728625082848515,0.03413124058705734,0.0007019111871774865,0.0,0.0004091284745235699,0.0007160400123158881,0.9741459911226493,0.6917671032112449,1.6030599799440604,0.0,0.5828778369650304,1.02012907814622,1
2022-05-26,29.0,3.0,238.0,1.0,537.0,12.0,176.0,9.0,14.0,0.0,7.0,237,262,689,2725,176.0,32.0,239.0,549.0,7.0,0,9.0,14.0,3565467,3387100,1676573,164957,178367,1710527,1676573,854572,0.02059510491801744,0.017940538328278213,0.013972302103386852,0.03274536808119897,0.0008191234910575118,0.0,0.0005261536356923919,0.000835036708810174,0.8711069159246233,0.6784283041531539,1.5899587893117253,0.0,0.6423373782298839,1.0194271290304686,1
2022-05-27,26.0,3.0,230.0,0.0,515.0,12.0,177.0,8.0,17.0,0.0,8.0,252,363,846,2193,177.0,29.0,230.0,527.0,8.0,0,8.0,17.0,3565719,3387463,1677419,167150,178256,1710044,1677419,854320,0.020718232044198894,0.01626873709720851,0.013449946317170785,0.03141731433827803,0.0009364172675344134,0.0,0.0004678242197276795,0.0010134617528476785,0.7852377105585975,0.6491840755754432,1.516409038727553,0.0,0.4995894842471889,1.0822758058660358,1
2022-05-28,23.0,3.0,216.0,0.0,498.0,11.0,172.0,8.0,14.0,0.0,9.0,214,287,613,776,172.0,26.0,216.0,509.0,9.0,0,8.0,14.0,3565933,3387750,1678032,167926,178183,1709718,1678032,854106,0.02013801565613636,0.01459173995274521,0.01263366239344734,0.03033315216873099,0.0010537333773559723,0.0,0.0004679134219795311,0.0008343106686880822,0.7245867816325232,0.6273538867568449,1.506263213152683,0.0,0.4440529568813882,0.7917663866561145,1
2022-05-29,23.0,3.0,213.0,0.0,494.0,12.0,169.0,9.0,14.0,0.0,9.0,107,169,289,339,169.0,26.0,213.0,506.0,9.0,0,9.0,14.0,3566040,3387919,1678321,168265,178121,1709598,1678321,853999,0.01978925033870063,0.014596819016286683,0.012459069325069402,0.030149178851959786,0.0010538654026526963,0.0,0.0005264395489465944,0.0008341670038091641,0.7376135410112313,0.6295877363633102,1.523512934342888,0.0,0.4995320537342697,0.7915308745400248,1
2022-05-30,22.0,3.0,215.0,0.0,496.0,12.0,168.0,8.0,15.0,0.0,9.0,180,236,748,1906,168.0,25.0,215.0,508.0,9.0,0,8.0,15.0,3566220,3388155,1679069,170171,178065,1709086,1679069,853819,0.019676301417513548,0.014039816920787353,0.012579823367577759,0.03025486147382865,0.001054087575938226,0.0,0.0004680864508866143,0.0008933522088728933,0.7135394311601033,0.6393388218977306,1.537629498138268,0.0,0.44406789489950893,0.8475123218084942,1
2022-05-31,23.0,3.0,217.0,0.0,494.0,11.0,161.0,7.0,14.0,0.0,8.0,197,271,668,1796,161.0,26.0,217.0,505.0,8.0,0,7.0,14.0,3566417,3388426,1679737,171967,177991,1708689,1679737,853622,0.01886080724254998,0.014607480153490908,0.012699794989023749,0.03006423029319471,0.0009371829685739121,0.0,0.0004096708060975403,0.0008334638101083681,0.774488597738088,0.6733431303180392,1.5940054901451834,0.0,0.43713001605324314,0.8893288056404067,1
2022-06-01,21.0,3.0,220.0,0.0,461.0,11.0,154.0,8.0,14.0,0.0,7.0,206,290,645,1580,154.0,24.0,220.0,472.0,7.0,0,8.0,14.0,3566623,3388716,1680382,173547,177907,1708334,1680382,853416,0.01804512687833366,0.013490194315007278,0.012878043754909753,0.028088851225495155,0.0008202330399242574,0.0,0.0004682925001785365,0.000833143892281636,0.7475810176322241,0.7136577005935105,1.556589289445271,0.0,0.5709261604748084,1.015740468536321,1
2022-06-02,21.0,2.0,214.0,1.0,448.0,9.0,144.0,9.0,14.0,0.0,6.0,220,267,637,1665,144.0,23.0,215.0,457.0,6.0,0,9.0,14.0,3566843,3388983,1681019,175212,177860,1707964,1681019,853196,0.016877716257460183,0.012931519172382772,0.012588087336735436,0.027185891414671697,0.0007032381773941743,0.0,0.000526943190840088,0.0008328281833816275,0.7661889188750204,0.7458406780106478,1.6107565146827942,0.0,0.7493097044199996,1.1842761245807851,1
2022-06-03,20.0,2.0,217.0,1.0,440.0,9.0,144.0,8.0,14.0,0.0,7.0,211,375,763,1548,144.0,22.0,218.0,449.0,7.0,0,8.0,14.0,3567054,3389358,1681782,176760,177696,1707576,1681782,852985,0.01688189124076039,0.012380695119755087,0.012766635277141399,0.026697871662320086,0.0008206474908702968,0.0,0.0004685003771428036,0.0008324503413641007,0.733371335189187,0.7562325272133649,1.5814502819363956,0.0,0.5708911345673633,1.0143823634692248,1
2022-06-04,22.0,2.0,213.0,1.0,418.0,8.0,135.0,7.0,13.0,0.0,6.0,181,298,612,666,135.0,24.0,214.0,426.0,6.0,0,7.0,13.0,3567235,3389656,1682394,177426,177579,1707262,1682394,852804,0.015830132128836168,0.013515111584140016,0.01253469004757325,0.025321060346149598,0.0007035614279482742,0.0,0.00041001322585519976,0.0007727084143191191,0.8537586088445143,0.791824726765234,1.5995482627731676,0.0,0.5827681984370296,1.0982813776083369,1
2022-06-05,22.0,2.0,215.0,1.0,418.0,8.0,135.0,5.0,15.0,0.0,5.0,83,154,315,217,135.0,24.0,216.0,426.0,5.0,0,5.0,15.0,3567318,3389810,1682709,177643,177508,1707101,1682709,852721,0.015831672962199828,0.013520517385131938,0.012653029902741548,0.025316320290674148,0.000586358257859253,0.0,0.0002928942107116099,0.0008914197285448644,0.8540169707531179,0.7992225416070871,1.5990931818210334,0.0,0.4995140885044294,1.5202646446890105,1
2022-06-06,27.0,2.0,219.0,1.0,428.0,9.0,134.0,3.0,14.0,0.0,6.0,180,252,558,1298,134.0,29.0,220.0,437.0,6.0,0,3.0,14.0,3567498,3390062,1683267,178941,177436,1706795,1683267,852541,0.015717719147818113,0.01634392118848486,0.012889655758307236,0.025961419073741714,0.0007037784693052885,0.0,0.00017576803306782593,0.0008317159428658673,1.0398405159665722,0.8200716425255976,1.651729416309465,0.0,0.24974909113279567,1.1817865694113492,1
2022-06-07,24.0,2.0,215.0,1.0,422.0,8.0,130.0,1.0,13.0,0.0,6.0,233,264,585,1367,130.0,26.0,216.0,430.0,6.0,0,1.0,13.0,3567731,3390326,1683852,180308,177405,1706474,1683852,852308,0.015252702074836796,0.014655731236436402,0.01265767893328583,0.025536686122058234,0.0007039708649924676,0.0,5.860036543187884e-05,0.0007720393478761791,0.9608613060511259,0.829864693559306,1.6742401442553239,0.0,0.08324260043418964,1.096692187516084,1
